Weather,Road_Type,Time,Vehicle_Count,Speed,Accident,Peak_Hour,Day_Night,Traffic_Density
1,2,9,-0.14258658403705907,0.4378740964771396,1,1,1,-0.45510991221726993
1,1,23,0.5732969565837681,0.11866075698958237,0,0,0,-0.008405668028339678
2,2,7,1.1889568015176795,-1.4774059404482036,0,0,1,2.8641950988854603
1,0,14,-0.12826891322464254,0.6932447680671854,0,0,1,-0.510360023318955
2,2,20,-1.3309532614676323,0.15058209093833808,0,0,0,-0.950684830545653
2,0,19,1.360768851266678,0.24634609278460526,0,1,0,0.3040903779230585
1,2,22,-0.615069720846805,-0.10478858065170768,0,0,0,-0.5361604610031679
2,2,21,-1.2450472365931329,-1.0305072651656235,0,0,0,-0.6628331981422104
2,0,3,-0.40030465866055687,-0.8070579275243336,0,0,0,-0.07902143664790404
0,2,1,1.51826323020326,-0.3920805861905092,1,0,0,0.8773178297999121
1,1,23,0.08649614896160562,0.40595276252838386,0,0,0,-0.34527498242030735
1,2,5,0.10081381977402216,-1.094349933063135,0,0,0,0.6421205711816482
2,2,2,-0.9586938203448021,-0.3920805861905092,0,0,0,-0.6545959951581636
2,1,6,0.41580257764718614,0.5655594322721624,0,0,1,-0.2529792064408311
2,0,9,-0.22849260891155834,-1.541248608345715,0,1,1,1.1193543108144826
2,1,22,-0.19985726728672523,-1.2539566028069136,0,0,0,0.5718205641290818
0,2,5,0.702155993895517,-1.0305072651656235,0,0,0,1.1015756810405821
0,0,15,0.9741917393314313,0.08673942304082664,1,0,1,0.20706295929802382
1,2,1,1.2319098139549292,-0.009024578805440518,1,0,0,0.39702299820612
2,2,23,-1.5027653112166308,-0.7751365935755778,0,0,0,-0.943164597343398
2,1,16,0.7594266771451832,-0.009024578805440518,0,0,1,0.15156258648451396
1,1,12,-0.2141749380991418,-1.573169942294471,0,0,1,1.2298146748047158
2,0,0,-0.02804521753772672,0.3101887606821167,0,0,0,-0.36779839161449945
2,0,5,1.360768851266678,0.11866075698958237,0,0,0,0.379981059379265
2,0,4,1.303498168017012,-0.870900595421845,0,0,0,1.3505065293444043
2,2,12,-1.0159645035944682,-1.190113934909402,0,0,1,-0.3579537226951837
2,1,22,-0.37166931703572376,1.0443794415034984,0,0,0,-0.667878484969939
1,1,17,0.7451090063327667,-0.009024578805440518,1,1,1,0.14412439218991965
2,1,11,0.35853189439752,1.3316714470422997,0,0,1,-0.46523537117490665
1,0,6,-0.12826891322464254,-1.445484606499448,0,0,1,1.0181122218047294
2,1,14,0.6305676398334343,-1.541248608345715,0,0,1,2.3590533599135037
0,1,2,-0.9443761495323855,-0.5836085898830435,0,0,0,-0.5879505199622389
0,1,15,0.6162499690210177,1.299750113093544,1,0,1,-0.37238125473211203
0,0,0,-1.6602596901532127,-0.32823791829299775,0,0,0,-1.0917601982964886
0,1,15,-0.7296110873461373,0.9805367736059868,0,0,1,-0.7895093350702203
1,0,23,0.20103751546093798,-1.2539566028069136,0,0,0,1.0057152313137392
1,1,11,0.2726258695230207,1.0443794415034984,0,0,1,-0.4354349132638725
2,1,18,-0.9586938203448021,-1.317799270704425,0,1,1,-0.19387590737325447
0,1,7,0.5446616149589351,-1.4135632725506921,0,0,1,1.792524224572553
1,0,22,-0.3287163045984741,0.8847727717597197,0,0,0,-0.6260536869542195
2,0,11,-1.2593649074055495,1.0124581075547425,0,0,1,-0.9862030772502716
2,1,14,-0.7582464289709705,-0.6793725917293106,0,0,1,-0.4199386751501348
1,2,1,1.2175921431425125,0.15058209093833808,0,0,0,0.2905638423647416
2,0,16,-0.40030465866055687,1.5551207846835897,1,0,1,-0.7448597968897975
2,0,6,-0.7152934165337208,-1.3497206046531809,0,0,1,0.12383840775011762
0,1,12,0.6592029814582674,-0.5197659219855321,0,0,1,0.45047714025540664
0,2,0,0.5160262733341019,-0.36015925224175344,1,0,0,0.2347773851552856
0,1,5,-0.45757534191022303,-0.870900595421845,0,0,0,-0.07902143664790404
2,0,12,-1.2307295657807165,-0.4878445880367763,0,0,1,-0.8042453803708313
0,0,10,-0.7296110873461373,-1.2539566028069136,0,1,1,-0.0015402460792152612
2,1,9,0.9741917393314313,-0.16863124854921913,0,1,1,0.36727022102774337
0,1,15,1.045780093393514,-0.870900595421845,0,0,1,1.1413073148089445
2,2,23,1.3464511804542614,0.40595276252838386,0,0,0,0.21258958967425212
0,2,22,-0.4432576710978065,1.172064777298521,1,0,0,-0.711600013933699
1,0,19,0.7594266771451832,0.15058209093833808,1,1,0,0.0674180135269179
0,2,16,-0.3430339754108907,-1.3816419386019365,0,0,1,0.6183092784702952
0,2,16,-0.15690425484947562,-1.2539566028069136,0,0,1,0.6183092784702952
2,0,3,1.7330282923895082,-0.07286724670295196,0,0,0,0.7081025486362001
2,0,4,1.389404192891511,-0.009024578805440518,0,0,0,0.47884313544665535
0,0,22,0.8310150312072659,-0.20055258249797484,1,0,0,0.30905826567874595
1,0,13,-0.9443761495323855,-0.6155299238317992,0,0,1,-0.5771148045894748
1,1,19,-0.6437050624716381,0.21442475883584952,0,1,0,-0.6300827822535053
2,0,9,-1.0016468327820516,0.9166941057084754,0,1,1,-0.8836338002458262
1,0,13,-0.0853159007873929,-0.9347432633193564,0,0,1,0.28480328428333024
0,0,0,-0.07099822997497635,0.0228967551433152,0,0,0,-0.2918908128418806
2,2,10,1.0744154350183472,1.1082221094010096,0,1,1,-0.1652368705170632
0,0,22,-0.3430339754108907,-1.0624285991143794,0,0,0,0.18662835958760046
2,1,17,1.0314624225810975,0.5655594322721624,0,1,1,0.004958176355577946
2,1,15,-1.3452709322800487,0.4378740964771396,0,0,1,-0.9816337780143821
2,0,17,0.18671984464852143,0.8209301038622082,0,1,1,-0.4159495445465984
2,1,7,0.859650372832099,-0.009024578805440518,0,0,1,0.2036299465466728
1,2,9,0.28694354033543723,1.3635927809910555,1,1,1,-0.4950560327862195
0,0,9,0.3728495652099365,-1.7008552780894937,1,1,1,2.7103014238248933
0,1,4,-0.15690425484947562,-0.07286724670295196,0,0,0,-0.3006388693977975
0,1,9,1.0744154350183472,-1.541248608345715,1,1,1,2.9995645352813307
2,0,17,1.1316861182680134,1.427435448888567,0,1,1,-0.2324341939739078
1,1,20,1.174639130705263,0.6932447680671854,1,0,0,0.012997461841920112
0,0,23,-0.7152934165337208,-1.1262712670118908,0,0,0,-0.10691466525263203
2,1,5,-0.5005283543474727,1.2359074451960326,0,0,0,-0.7396505351809348
2,2,2,0.5446616149589351,-0.8070579275243336,0,0,0,0.6573597985169143
0,1,7,-0.48621068353505614,0.6294021001696739,1,0,1,-0.6427582673960903
1,1,8,1.174639130705263,1.2678287791447884,1,1,1,-0.1760413622295666
2,0,4,1.4466748761411772,0.3740314285796281,0,0,0,0.2736515686992312
1,1,1,0.0005901240871063658,0.11866075698958237,0,0,0,-0.2908687425065975
0,0,1,-0.6723404040964712,0.3421100946308724,0,0,0,-0.6693199954921472
0,2,6,1.4896278885784269,-1.668933944140738,0,0,1,4.432405102899403
2,0,16,-1.4168592863421314,0.0228967551433152,0,0,1,-0.9818812046430462
2,0,9,-1.3166355906552156,0.7570874359646967,0,1,1,-0.9918907364390012
2,1,11,-1.58867133609113,-1.222035268858158,0,0,1,-0.9384344260908739
1,2,1,-0.48621068353505614,-0.10478858065170768,0,0,0,-0.46642738949134804
1,0,9,-0.8298347830330531,-1.541248608345715,0,1,1,0.2515649764451682
1,1,19,0.5303439441465185,-1.6050912762432266,0,1,0,2.487155594987069
2,1,0,1.3750865220790947,1.3635927809910555,0,0,0,-0.13575342703040158
0,0,3,1.1316861182680134,1.3316714470422997,1,0,0,-0.20775941482357163
0,1,12,-1.6602596901532127,-0.04094591275419624,0,0,1,-1.1042860556324996
1,0,11,1.1173684474555967,0.1825034248870938,0,0,1,0.22401610868741226
1,0,10,1.174639130705263,1.7147274544273685,1,1,1,-0.28659895184587963
0,0,9,-1.6029890069035466,-1.2539566028069136,0,1,1,-0.9468107710172187
0,2,14,0.9885094101438479,1.4593567828373226,1,0,1,-0.28649173205497164
1,0,4,-1.645942019340796,0.3740314285796281,0,0,0,-1.1113915068458817
1,1,16,1.6041692550777593,0.11866075698958237,0,0,1,0.5000278660325248
0,2,4,0.20103751546093798,-0.2643952503954863,0,0,0,-0.012410741472434315
2,1,1,0.28694354033543723,-0.23247391644673057,0,0,0,0.0194252525452534
1,2,8,0.08649614896160562,1.650884786529857,1,1,1,-0.6061375677608736
0,2,5,-1.4884476404042142,0.27826742673336097,0,0,0,-1.0353607030957201
0,0,17,1.045780093393514,-0.16863124854921913,1,1,1,0.4071176904630691
0,2,13,1.5325809010156766,0.9486154396572312,1,0,1,0.05380346146984822
0,1,18,-1.5170829820290472,-0.4559232540880206,0,1,1,-0.9935535220488211
2,0,13,-0.013727546725310178,0.5336380983234067,0,0,1,-0.4246549215325767
0,1,7,1.7330282923895082,-1.0624285991143794,0,0,1,2.112589382295008
1,0,16,-1.6029890069035466,-0.04094591275419624,0,0,1,-1.0741312138976586
2,1,2,-0.2141749380991418,-1.6050912762432266,0,0,0,1.3267972850303853
0,2,9,-1.617306677715963,-1.222035268858158,0,1,1,-0.9685892678257149
2,2,16,0.9312387268941817,1.4593567828373226,0,0,1,-0.30493353609115537
1,0,10,-0.7868817705958036,0.7251661020159411,0,1,1,-0.7791983995829121
0,0,7,1.6041692550777593,1.523199450734834,1,0,1,-0.10623434260373622
2,1,0,0.8453327020196825,-0.4559232540880206,0,0,0,0.5154244188626921
0,0,12,-1.273682578217966,1.172064777298521,0,0,1,-1.0004941673398102
0,1,20,-1.3882239447172984,1.2678287791447884,0,0,0,-1.0443696961854458
0,0,3,0.48739093170926884,0.8209301038622082,1,0,0,-0.29995790084376905
0,0,6,0.5303439441465185,-0.6474512577805549,0,0,1,0.47884313544665535
0,0,13,-0.013727546725310178,-0.4878445880367763,0,0,1,-0.013937236570205425
2,2,4,-0.5005283543474727,-1.0624285991143794,0,0,0,0.04052097165807304
0,2,23,0.6878383230831004,1.7147274544273685,1,0,0,-0.43363302511111235
0,1,10,1.0887331058307637,-0.23247391644673057,1,1,1,0.47884313544665535
2,0,16,0.20103751546093798,-0.07286724670295196,0,0,1,-0.10958935840651003
2,1,4,1.0600977642059306,1.203986111247277,0,0,0,-0.19750594753524414
2,0,19,0.3442142235851034,-1.445484606499448,0,1,0,1.6317632511087445
2,2,2,-0.4146223294729734,-1.190113934909402,0,0,0,0.258633435935645
2,2,4,1.0887331058307637,1.3955141149398111,0,0,0,-0.23841131438920676
2,0,14,0.702155993895517,1.6828061204786127,0,0,1,-0.4233284772375149
0,0,18,0.029225465711939454,0.7890087699134525,1,1,1,-0.4695266371140956
0,2,15,1.6328045967025924,-0.20055258249797484,1,0,1,0.7618179183931709
1,2,7,1.7187106215770915,0.5017167643746511,0,0,1,0.32558363761847975
0,1,12,-0.1855395964743087,-0.8070579275243336,0,0,1,0.08833793498046368
0,2,15,1.5325809010156766,-1.1581926009606465,0,0,1,2.1667410715276296
2,0,2,-0.7152934165337208,-0.009024578805440518,0,0,0,-0.614571425858681
2,1,0,-0.3430339754108907,0.15058209093833808,0,0,0,-0.4695266371140956
0,0,8,-0.6007520500343885,1.0124581075547425,1,1,1,-0.7463734481255079
1,1,8,0.7451090063327667,0.5336380983234067,1,1,1,-0.10327641804331965
2,0,21,-1.6888950317780458,0.8209301038622082,0,0,0,-1.1395164647880565
0,2,16,0.4444379192720192,-1.094349933063135,0,0,1,0.9686754426516342
0,0,23,-0.8155171122206366,-0.9347432633193564,0,0,0,-0.3336987412997681
1,1,1,1.2605451555797622,-0.870900595421845,0,0,0,1.3156399935884944
1,0,8,0.5017086025216854,-0.5197659219855321,0,1,1,0.3464684912208278
2,1,23,-1.4454946279669645,-0.7112939256780664,0,0,0,-0.9105554214680962
1,0,18,-1.0159645035944682,-0.4878445880367763,0,1,1,-0.6647792373471914
0,0,12,0.2583081987106042,0.8847727717597197,1,0,1,-0.4039910902952201
0,2,4,-1.6888950317780458,-0.8389792614730892,0,0,0,-1.0809006681646638
1,0,8,1.6614399383274254,-1.1262712670118908,0,1,1,2.208223308939789
1,0,12,0.2583081987106042,-1.1262712670118908,0,0,1,0.8414551073081189
1,0,0,0.4587555900844358,0.5974807662209182,1,0,0,-0.24519386237819832
1,1,14,-0.17122192566189215,-1.3816419386019365,0,0,1,0.8275084930057549
2,0,3,0.7737443479575997,1.3316714470422997,0,0,0,-0.3269612464677082
1,0,3,0.15808450302368834,-0.9666645972681122,0,0,0,0.5284310974106162
2,1,19,0.32989655277268687,-0.9666645972681122,0,1,0,0.6771949833024987
0,2,9,-1.1591412117186337,-1.6370126101919822,0,1,1,-0.10226579381851071
1,0,5,-1.1305058700938007,-1.6370126101919822,0,0,0,-0.05577707947729748
2,0,23,1.0314624225810975,-1.4774059404482036,0,0,0,2.6525912956771798
1,2,11,-0.5291636959723057,-1.2858779367556694,0,0,1,0.2556973066088316
0,2,19,-1.4741299695917975,-0.9347432633193564,0,1,0,-0.8915633133943275
0,1,15,0.11513149058643872,0.7570874359646967,1,0,1,-0.428391168666719
0,0,2,-0.02804521753772672,1.1082221094010096,1,0,0,-0.5557420709832548
1,0,13,-0.37166931703572376,1.172064777298521,0,0,1,-0.6866953455366206
1,1,0,1.675757609139842,0.5017167643746511,0,0,0,0.3071924978790987
2,2,9,1.203274472330096,-0.7432152596268221,0,1,1,1.0796203669331037
0,1,14,0.2153551862733545,0.6613234341184296,1,0,1,-0.36376481198783545
1,2,6,-1.6602596901532127,1.3955141149398111,0,0,1,-1.1384953298695042
0,1,3,-1.5027653112166308,-0.10478858065170768,0,0,0,-1.0165438425290385
0,2,13,-0.7582464289709705,-0.7432152596268221,0,0,1,-0.39013821723910064
2,1,23,1.5039455593908435,-1.4774059404482036,0,0,0,3.2874027053020236
2,2,15,-0.3430339754108907,0.7251661020159411,0,0,1,-0.6027310349407556
2,2,13,1.203274472330096,-1.3497206046531809,0,0,1,2.389106670194692
2,2,2,-0.47189301272263956,0.0228967551433152,0,0,0,-0.4974198657188236
0,2,16,1.0887331058307637,-0.36015925224175344,1,0,1,0.5834427427143852
2,2,20,-0.07099822997497635,1.3316714470422997,0,0,0,-0.6082775691478706
2,0,13,0.5732969565837681,1.299750113093544,0,0,1,-0.38680878676904024
2,2,17,0.6019322982086012,0.8847727717597197,0,1,1,-0.27400322883629374
2,0,2,1.389404192891511,-0.8070579275243336,0,0,0,1.3156399935884944
0,2,21,0.1437668322112718,-1.2539566028069136,0,0,0,0.9437302788587882
2,0,18,0.7594266771451832,-1.3816419386019365,0,1,1,1.9606709050728286
0,0,2,-1.4884476404042142,0.5974807662209182,0,0,0,-1.0523170730681992
1,1,11,-1.1734588825310501,0.3421100946308724,0,0,1,-0.8963579027399329
0,2,21,0.5160262733341019,-1.190113934909402,0,0,0,1.212875467150023
0,1,4,1.5898515842653427,-1.3497206046531809,0,0,0,2.845541320090241
2,1,9,0.8166973603948493,1.203986111247277,0,1,1,-0.2814324760804432
1,2,8,-1.3166355906552156,-0.9985859312168679,0,1,1,-0.7383159309414741
2,1,0,1.675757609139842,1.4912781167860785,1,0,0,-0.0744487762208995
1,2,12,-1.5314006528414639,-1.3816419386019365,0,0,1,-0.8286519553999682
1,1,2,-0.7439287581585539,0.15058209093833808,0,0,0,-0.6647792373471914
0,2,18,-1.273682578217966,0.15058209093833808,0,1,1,-0.922791601940925
1,2,10,-0.3287163045984741,1.203986111247277,1,1,1,-0.6763808457049102
0,2,15,1.3750865220790947,0.9805367736059868,1,0,1,-0.01586695678814261
0,0,5,1.0744154350183472,1.427435448888567,1,0,0,-0.2510296797103932
0,1,23,0.22967285708577106,-1.7327766120382495,0,0,0,2.630606484954241
1,0,2,-1.2164118949682998,-0.3920805861905092,0,0,0,-0.8139858728994663
2,1,18,-1.2450472365931329,-0.009024578805440518,0,1,1,-0.8897846147586637
2,1,5,-0.02804521753772672,-0.4878445880367763,0,0,0,-0.023234979438448048
1,1,7,-1.144823540906217,0.27826742673336097,0,0,1,-0.8759708253544174
2,0,21,-0.3287163045984741,-0.6793725917293106,0,0,0,-0.11001391287537957
2,1,12,0.7451090063327667,-0.009024578805440518,0,0,1,0.14412439218991965
0,0,11,0.7451090063327667,-0.23247391644673057,1,0,1,0.2819497570603402
0,2,9,1.2462274847673456,-0.7112939256780664,1,1,1,1.0682849474710954
1,1,2,0.1724021738361049,0.40595276252838386,0,0,0,-0.30723876159567837
1,1,3,0.7880620187700162,1.4912781167860785,1,0,0,-0.3579537226951837
2,2,0,0.5876146273961846,-0.8070579275243336,0,0,0,0.6908316728425878
0,2,12,-1.087552857656551,1.7466487883761241,0,0,1,-0.971604751999199
1,1,23,1.5612162426405096,0.9166941057084754,1,0,0,0.0765369536476942
1,2,3,-0.5434813667847223,1.1082221094010096,0,0,0,-0.7383159309414741
1,0,21,1.7330282923895082,0.7570874359646967,1,0,0,0.20836334291595987
1,0,10,-1.6602596901532127,0.5017167643746511,0,1,1,-1.1211860218794985
1,1,18,-0.6437050624716381,0.5017167643746511,0,1,1,-0.6859290480474797
1,0,10,-0.02804521753772672,-0.8389792614730892,0,1,1,0.23975831883470142
2,0,11,-0.8011994414082201,-1.0305072651656235,0,0,1,-0.26065176244613264
0,1,10,-0.11395124241222598,-0.6793725917293106,0,1,1,0.0449484682619981
0,2,5,-1.1305058700938007,0.9166941057084754,0,0,0,-0.9319105420617014
1,1,11,-1.4454946279669645,-1.2858779367556694,0,0,1,-0.7643979109355056
0,0,8,-0.7439287581585539,1.3316714470422997,1,1,1,-0.8323770126388474
0,1,9,-0.22849260891155834,-0.07286724670295196,1,1,1,-0.33884877159605503
0,1,2,1.017144751768681,-1.222035268858158,0,0,0,1.8056561717796613
1,0,2,0.2726258695230207,0.27826742673336097,0,0,0,-0.21848757967154386
1,0,19,0.8739680436445155,0.9166941057084754,1,1,0,-0.18093900270364086
0,1,22,1.174639130705263,0.1825034248870938,1,0,0,0.2515649764451682
0,0,15,-1.0445998452193013,0.05481808909207092,0,0,1,-0.796275886483766
1,0,2,-0.9157408079075524,0.6932447680671854,0,0,0,-0.8266749868777259
2,0,9,0.7880620187700162,1.6828061204786127,0,1,1,-0.39717857542058244
0,0,23,-0.6293873916592215,1.0443794415034984,0,0,0,-0.7608559136523655
2,0,10,0.9885094101438479,-0.5836085898830435,0,1,1,0.7333076771038228
0,0,7,-0.3143986337860576,-1.541248608345715,0,0,1,0.9953844059045808
2,2,5,1.5612162426405096,-1.5093272743969595,0,0,0,3.5271745472490688
2,1,19,-1.3309532614676323,1.0124581075547425,0,1,0,-1.0122715151986155
2,0,10,0.5160262733341019,0.7251661020159411,0,1,1,-0.2611812969236785
1,1,20,0.6735206522706839,0.40595276252838386,0,0,0,-0.08536080678534226
2,2,11,-1.3882239447172984,-1.094349933063135,0,0,1,-0.7729505385216242
2,0,15,-1.3309532614676323,0.1825034248870938,0,0,1,-0.9536979879566576
2,1,17,1.360768851266678,1.7466487883761241,0,1,1,-0.23779827639789405
0,0,12,1.1173684474555967,0.5974807662209182,1,0,1,0.027803694178713683
2,0,21,0.6305676398334343,0.9805367736059868,0,0,0,-0.2895363695137754
0,0,2,1.0744154350183472,1.2359074451960326,1,0,0,-0.20136015859846532
2,0,14,1.546898571828093,1.2359074451960326,0,0,1,-0.03987304562372431
2,0,21,-0.6580227332840547,0.7890087699134525,0,0,0,-0.7373016317194842
1,0,20,-0.05668055916255981,0.6294021001696739,0,0,0,-0.46659050778728206
0,0,13,-0.9730114911572186,0.9805367736059868,0,0,1,-0.8789781815382156
2,2,17,-0.0853159007873929,-0.8389792614730892,0,1,1,0.19421835376575775
0,2,13,0.38716723602235303,-0.9666645972681122,0,0,1,0.7267829452664596
0,0,4,0.7451090063327667,0.08673942304082664,1,0,0,0.09262920091965259
1,0,20,-1.5314006528414639,-1.317799270704425,0,0,0,-0.8501871686609713
1,2,13,-1.6602596901532127,0.7251661020159411,0,0,1,-1.1264406332336072
1,2,7,1.303498168017012,0.3421100946308724,0,0,1,0.22585803879912264
1,2,22,0.01490779489952291,-0.04094591275419624,0,0,0,-0.22225693488839904
1,0,14,1.5898515842653427,0.6932447680671854,1,0,1,0.17978171535472667
1,1,14,0.22967285708577106,0.3740314285796281,0,0,1,-0.27138853047361416
1,1,18,1.51826323020326,-0.8070579275243336,0,1,1,1.416055616565515
1,1,19,0.2153551862733545,-1.190113934909402,0,1,0,0.9045818878346085
2,1,5,-0.5291636959723057,-0.04094591275419624,0,0,0,-0.5087279313693889
0,0,18,-1.058917516031718,1.427435448888567,1,1,1,-0.9437115233944711
1,1,7,0.11513149058643872,-1.094349933063135,0,0,1,0.6557270241595643
1,2,5,-0.47189301272263956,-0.07286724670295196,0,0,0,-0.4687624390701304
0,2,19,-0.05668055916255981,0.8847727717597197,1,1,0,-0.5231466299659028
2,1,22,0.6878383230831004,-1.2539566028069136,0,0,0,1.5325873271808232
0,2,14,0.859650372832099,-0.870900595421845,0,0,1,0.9902189932000013
0,0,2,-1.5743536652787133,-1.6370126101919822,0,0,0,-0.7763521517661033
1,1,9,1.546898571828093,-0.009024578805440518,1,1,1,0.5606632726871906
0,1,14,0.4587555900844358,-1.2858779367556694,0,0,1,1.3554874630238198
0,0,23,-1.5314006528414639,0.27826742673336097,0,0,0,-1.055284437813383
1,2,15,-0.04236288835014326,-0.009024578805440518,0,0,1,-0.26497629401275713
1,0,16,-0.4432576710978065,-1.2539566028069136,0,0,1,0.3083845161955401
1,0,18,-0.8155171122206366,-1.1262712670118908,0,1,1,-0.20454096536917993
1,2,10,-0.2141749380991418,0.27826742673336097,1,1,1,-0.4442899064717226
0,0,15,-0.6580227332840547,-0.7112939256780664,0,0,1,-0.3316393560869497
0,2,4,-0.6007520500343885,0.8209301038622082,0,0,0,-0.7197371828159129
2,2,4,-1.1305058700938007,0.4378740964771396,0,0,0,-0.8876116591220407
2,0,13,0.9026033852693486,0.4378740964771396,0,0,1,0.0024643997254586445
0,2,17,1.6471222675150088,0.08673942304082664,1,1,1,0.5432121245344891
2,0,7,1.2891804972045953,-0.5197659219855321,0,0,1,0.8665117363937219
0,2,4,0.22967285708577106,0.6932447680671854,1,0,0,-0.3665804944286047
2,1,6,-1.4598122987793811,1.6828061204786127,0,0,1,-1.0814343396303154
1,2,15,0.0005901240871063658,-0.6155299238317992,0,0,1,0.08036844109339857
2,2,22,0.10081381977402216,1.2359074451960326,0,0,0,-0.534121482303992
1,0,13,0.8453327020196825,0.40595276252838386,0,0,1,-0.009288365136084114
1,2,4,-1.3595886030924653,-0.009024578805440518,0,0,0,-0.9492901691154166
1,1,23,-1.6745773609656291,-1.094349933063135,0,0,0,-1.0450795980799459
1,1,8,1.546898571828093,0.24634609278460526,1,1,1,0.39146675668485675
2,2,3,-0.38598698784814034,0.9486154396572312,0,0,0,-0.6581379924413037
0,2,3,1.3178158388294283,-1.573169942294471,0,0,0,3.5256419522707874
1,1,15,0.6019322982086012,-0.9985859312168679,0,0,1,0.9606352658919567
2,0,23,0.43012024845960267,-0.07286724670295196,0,0,0,0.012682328627914062
1,1,16,-0.02804521753772672,1.2678287791447884,0,0,1,-0.583525049672549
2,1,14,1.1889568015176795,0.8847727717597197,0,0,1,-0.05194063217729437
2,2,3,-0.9443761495323855,1.4912781167860785,0,0,0,-0.9112456343627385
2,2,5,-1.0445998452193013,0.6613234341184296,0,0,0,-0.8751406697411815
0,1,15,-1.058917516031718,0.7251661020159411,0,0,1,-0.8873558166216533
2,0,3,-1.5743536652787133,-0.16863124854921913,0,0,0,-1.0512996908698504
2,1,5,1.5898515842653427,-1.3816419386019365,0,0,0,2.9718004419942177
0,1,4,-1.617306677715963,0.0228967551433152,0,0,0,-1.0846457310815176
2,0,15,-0.9730114911572186,-1.2858779367556694,0,0,1,-0.23841131438920676
2,1,15,1.6471222675150088,0.8847727717597197,0,0,1,0.12137651643460749
0,1,9,0.0005901240871063658,1.172064777298521,1,1,1,-0.5571910698718121
1,2,8,-1.2020942241558834,-0.4878445880367763,0,1,1,-0.7856498946343459
1,0,3,-0.5291636959723057,-0.4559232540880206,0,0,0,-0.36252638312218827
0,2,13,0.888285714456932,0.4378740964771396,1,0,1,-0.0038037415340309256
0,2,3,0.40148490683476956,0.4378740964771396,1,0,0,-0.2169205443566715
2,0,11,1.1173684474555967,-1.573169942294471,0,0,1,3.2252533365275635
0,0,23,-1.3452709322800487,1.0124581075547425,0,0,0,-1.0174852027882844
2,1,9,0.28694354033543723,0.3740314285796281,0,1,1,-0.2457395846301862
1,2,3,1.1889568015176795,1.4593567828373226,1,0,0,-0.22194541792832836
0,0,17,-1.4598122987793811,-0.7112939256780664,0,1,1,-0.92108116811139
2,2,12,-1.1877765533434668,-0.3920805861905092,0,0,1,-0.796275886483766
2,2,12,1.4180395345163441,-1.094349933063135,0,0,1,1.8939142451499276
1,0,13,1.4896278885784269,0.9166941057084754,1,0,1,0.04971654152776355
0,1,17,-0.3287163045984741,0.3101887606821167,1,1,1,-0.50562375648492
1,2,0,-1.402541615529715,1.523199450734834,0,0,0,-1.058686051057862
2,0,20,-1.4454946279669645,-1.222035268858158,0,0,0,-0.7876602174166686
2,1,15,0.9885094101438479,1.203986111247277,0,0,1,-0.22219022063677324
0,2,14,0.38716723602235303,-1.5093272743969595,0,0,1,1.8934283004007164
2,0,21,-1.6888950317780458,0.27826742673336097,0,0,0,-1.1283381317781467
0,2,4,0.32989655277268687,1.1082221094010096,1,0,0,-0.42895466823449124
2,0,5,0.24399052789818762,-0.870900595421845,0,0,0,0.49046531403195875
0,0,5,1.0744154350183472,1.3635927809910555,1,0,0,-0.23503441019977228
0,2,2,-0.9730114911572186,1.1082221094010096,0,0,0,-0.8904608142399905
2,2,15,-0.5721167084095554,-1.3497206046531809,0,0,1,0.2928882780818021
2,0,11,0.9885094101438479,1.6828061204786127,0,0,1,-0.33616213784774
0,1,3,0.6162499690210177,1.4593567828373226,1,0,0,-0.4063634582901662
2,2,0,-1.1877765533434668,-1.3497206046531809,0,0,0,-0.43402616434444186
2,0,3,-0.8155171122206366,-0.5516872559342878,0,0,0,-0.5118473977557518
2,0,0,0.1437668322112718,-0.9666645972681122,0,0,0,0.516034106919626
0,1,20,-0.48621068353505614,0.21442475883584952,0,0,0,-0.5552472908749669
2,1,7,-1.1018705284689676,-1.0305072651656235,0,0,1,-0.5330972511434755
0,1,23,-1.6888950317780458,0.9805367736059868,0,0,0,-1.1421218476205548
2,2,4,1.5039455593908435,-1.094349933063135,0,0,0,1.9755529630174242
1,0,1,1.332133509641845,-0.04094591275419624,0,0,0,0.471304425012945
2,0,11,-0.9300584787199689,0.24634609278460526,0,0,1,-0.7713112068375378
2,0,21,0.8023796895824328,-0.8070579275243336,0,0,0,0.8581910444709557
0,1,16,-0.27144562134880795,0.6294021001696739,1,0,1,-0.5546743875916862
0,0,6,-1.144823540906217,0.40595276252838386,0,0,1,-0.8904608142399905
2,2,10,0.5589792857713516,1.3316714470422997,0,1,1,-0.39848234545419015
1,1,3,-1.6029890069035466,0.6613234341184296,0,0,0,-1.1017731521545961
2,1,4,0.4444379192720192,0.5655594322721624,0,0,0,-0.2409821188689051
2,1,5,0.029225465711939454,-0.7432152596268221,0,0,0,0.19991084939937565
1,1,10,0.8453327020196825,0.6294021001696739,1,1,1,-0.09663821260878491
0,2,0,-1.058917516031718,1.4593567828373226,0,0,0,-0.9457862263485417
2,0,9,-0.6437050624716381,-0.9985859312168679,0,1,1,-0.14241513802228573
0,2,19,0.01490779489952291,-1.541248608345715,0,1,0,1.4706023747258719
0,0,23,-0.6723404040964712,0.5336380983234067,0,0,0,-0.7035872075798563
1,2,20,1.4323572053287608,1.3316714470422997,1,0,0,-0.10762987624249684
1,1,10,0.2726258695230207,1.076300775452254,1,1,1,-0.44240111204894733
